metric,asedx_p_2017,LP_asedx_p_2017,asedx_p_2017_GE65,LP_asedx_p_2017_GE65,asedx_p_2017_LT65,LP_asedx_p_2017_LT65,asedx_p_2018,LP_asedx_p_2018,asedx_p_2018_GE65,LP_asedx_p_2018_GE65,asedx_p_2018_LT65,LP_asedx_p_2018_LT65,asedx_p_2019,LP_asedx_p_2019,asedx_p_2019_GE65,LP_asedx_p_2019_GE65,asedx_p_2019_LT65,LP_asedx_p_2019_LT65,asedx_p_2020,LP_asedx_p_2020,asedx_p_2020-2023,LP_asedx_p_2020-2023,asedx_p_2020-2023_GE65,LP_asedx_p_2020-2023_GE65,asedx_p_2020-2023_LT65,LP_asedx_p_2020-2023_LT65,asedx_p_2020_GE65,LP_asedx_p_2020_GE65,asedx_p_2020_LT65,LP_asedx_p_2020_LT65,asedx_p_2021,LP_asedx_p_2021,asedx_p_2021_GE65,LP_asedx_p_2021_GE65,asedx_p_2021_LT65,LP_asedx_p_2021_LT65,asedx_p_2022,LP_asedx_p_2022,asedx_p_2022_GE65,LP_asedx_p_2022_GE65,asedx_p_2022_LT65,LP_asedx_p_2022_LT65,asedx_p_2023,LP_asedx_p_2023,asedx_p_2023_GE65,LP_asedx_p_2023_GE65,asedx_p_2023_LT65,LP_asedx_p_2023_LT65,asedx_p_2024,LP_asedx_p_2024,asedx_p_2024_GE65,LP_asedx_p_2024_GE65,asedx_p_2024_LT65,LP_asedx_p_2024_LT65,Sum_|LP|_LP<=-5.0
f1254816,0.001746,-0.01,-0.034243,-0.247,0.030787,-0.217,-0.040198,-0.3,-0.026281,-0.181,-0.029042,-0.203,-0.014566,-0.093,0.008316,-0.051,-0.012473,-0.079,0.003429,-0.02,0.098023,-1.0,0.038778,-0.287,0.086,-0.827,0.001459,-0.009,0.025507,-0.174,0.060497,-0.508,0.048674,-0.382,0.065507,-0.565,0.027813,-0.193,0.025839,-0.177,0.037451,-0.275,0.053271,-0.429,0.048778,-0.383,0.053501,-0.432,0.02093,-0.139,0.020401,-0.135,0.040504,-0.303,0.0
f1254916,-0.039396,-0.293,-0.050904,-0.405,-0.013434,-0.085,-0.047159,-0.367,-0.035621,-0.259,-0.021827,-0.146,-0.019306,-0.127,-0.009129,-0.056,-0.004739,-0.028,0.00923,-0.057,0.113652,-1.25,0.074899,-0.68,0.117768,-1.32,0.016087,-0.104,0.01449,-0.092,0.078711,-0.729,0.077292,-0.71,0.081537,-0.766,0.064178,-0.55,0.052825,-0.425,0.088808,-0.866,0.075264,-0.684,0.064647,-0.555,0.094794,-0.952,0.081934,-0.771,0.071206,-0.633,0.109287,-1.178,0.0
f1255016,-0.042458,-0.322,-0.052,-0.416,-0.017122,-0.111,-0.045623,-0.352,-0.03364,-0.242,-0.022464,-0.151,-0.018217,-0.119,-0.010206,-0.063,-0.000626,-0.004,0.007936,-0.049,0.112657,-1.233,0.073441,-0.661,0.118615,-1.335,0.014389,-0.092,0.014869,-0.095,0.077381,-0.711,0.07561,-0.689,0.081661,-0.768,0.063164,-0.538,0.051621,-0.412,0.08933,-0.873,0.07589,-0.692,0.064476,-0.553,0.096931,-0.984,0.081825,-0.77,0.070943,-0.63,0.109624,-1.183,0.0
f1255116,-0.046246,-0.358,-0.050047,-0.396,-0.025841,-0.177,-0.046842,-0.364,-0.038809,-0.288,-0.021476,-0.143,-0.015693,-0.101,-0.008203,-0.05,0.005631,-0.034,0.00696,-0.042,0.127071,-1.486,0.095604,-0.964,0.129807,-1.537,0.011222,-0.07,0.023045,-0.155,0.084746,-0.809,0.093277,-0.93,0.084987,-0.813,0.077886,-0.718,0.075888,-0.692,0.092972,-0.925,0.095119,-0.957,0.089483,-0.875,0.10594,-1.123,0.110265,-1.194,0.098365,-1.006,0.130969,-1.559,0.0
f1255216,-0.04761,-0.372,-0.050709,-0.403,-0.027971,-0.194,-0.047104,-0.367,-0.039213,-0.291,-0.020837,-0.138,-0.014146,-0.09,-0.007197,-0.044,0.007177,-0.044,0.003691,-0.022,0.126878,-1.483,0.094698,-0.951,0.131214,-1.563,0.007779,-0.048,0.021137,-0.141,0.084509,-0.806,0.093102,-0.927,0.084543,-0.806,0.079158,-0.734,0.076339,-0.698,0.095362,-0.961,0.09773,-0.996,0.091136,-0.899,0.108892,-1.171,0.111172,-1.209,0.097627,-0.994,0.135042,-1.636,0.0
f1255316,-0.034644,-0.25,-0.051911,-0.415,-0.001352,-0.008,-0.032303,-0.23,-0.021124,-0.141,-0.020911,-0.139,-0.026234,-0.18,-0.009236,-0.057,-0.014785,-0.094,0.020353,-0.135,0.089089,-0.87,0.043329,-0.33,0.111078,-1.207,0.020825,-0.138,0.040077,-0.299,0.05907,-0.492,0.052717,-0.424,0.075828,-0.691,0.023037,-0.155,0.015569,-0.1,0.063505,-0.542,0.047355,-0.369,0.036048,-0.263,0.088495,-0.861,0.037585,-0.277,0.029514,-0.207,0.084855,-0.811,0.0
f1255416,-0.042165,-0.319,-0.057345,-0.473,-0.006888,-0.042,-0.041335,-0.311,-0.027863,-0.193,-0.024522,-0.167,-0.020276,-0.134,-0.007066,-0.043,-0.009189,-0.057,0.01577,-0.101,0.109958,-1.189,0.071687,-0.639,0.11576,-1.286,0.018244,-0.119,0.031651,-0.225,0.077842,-0.717,0.075135,-0.683,0.086801,-0.838,0.047321,-0.369,0.044279,-0.339,0.069278,-0.61,0.072419,-0.648,0.065813,-0.569,0.089613,-0.877,0.071724,-0.64,0.066372,-0.575,0.096573,-0.979,0.0
f1255516,-0.053388,-0.431,-0.063956,-0.547,-0.019382,-0.128,-0.051411,-0.41,-0.036964,-0.271,-0.028788,-0.201,-0.009213,-0.057,-0.001903,-0.011,0.00445,-0.027,-0.005623,-0.034,0.130574,-1.551,0.101206,-1.049,0.118885,-1.34,0.004375,-0.026,-0.00162,-0.01,0.096324,-0.975,0.10174,-1.057,0.089097,-0.87,0.087275,-0.844,0.081396,-0.764,0.095224,-0.959,0.098865,-1.013,0.095491,-0.962,0.093366,-0.931,0.116647,-1.301,0.109356,-1.179,0.120808,-1.373,0.0
f1255616,-0.059044,-0.492,-0.065016,-0.559,-0.027807,-0.193,-0.050948,-0.405,-0.039658,-0.295,-0.02571,-0.176,-0.008148,-0.05,-0.001236,-0.007,0.008387,-0.051,-0.011559,-0.072,0.143312,-1.8,0.119456,-1.35,0.125832,-1.464,-0.00114,-0.007,-0.004904,-0.029,0.107583,-1.15,0.117826,-1.321,0.096644,-0.98,0.101428,-1.052,0.101833,-1.059,0.098918,-1.014,0.119212,-1.345,0.118424,-1.332,0.102964,-1.076,0.138326,-1.7,0.131746,-1.573,0.132989,-1.597,0.0
f1256018,0.013162,-0.083,0.011719,-0.073,0.005209,-0.031,0.014949,-0.096,0.025298,-0.173,-0.01875,-0.123,-0.041769,-0.315,-0.046415,-0.36,0.000755,-0.004,-0.001799,-0.011,0.012597,-0.079,0.015328,-0.098,0.003866,-0.023,-0.00326,-0.019,0.00362,-0.022,0.001211,-0.007,0.001902,-0.011,-9.3e-05,-0.001,0.015661,-0.101,0.020992,-0.14,-0.004575,-0.027,0.01326,-0.084,0.016329,-0.105,0.001813,-0.011,0.027569,-0.191,0.028296,-0.197,0.014236,-0.091,0.0
f1256118,-0.003536,-0.021,-0.005891,-0.036,0.002707,-0.016,-0.012084,-0.076,-0.008783,-0.054,-0.016017,-0.103,0.020021,-0.132,0.018131,-0.118,0.014932,-0.096,-0.021457,-0.143,0.026677,-0.184,0.01838,-0.12,0.032594,-0.233,-0.021876,-0.146,-0.012587,-0.079,0.019709,-0.13,0.017179,-0.111,0.013631,-0.086,0.028114,-0.195,0.014691,-0.094,0.038099,-0.281,0.05199,-0.416,0.036543,-0.267,0.051431,-0.41,0.045266,-0.348,0.034607,-0.25,0.044601,-0.342,0.0
f1256218,-0.057414,-0.474,-0.045347,-0.349,-0.038811,-0.288,-0.030883,-0.218,-0.029114,-0.204,-0.011209,-0.07,0.025938,-0.178,0.023212,-0.156,0.017104,-0.111,-0.015223,-0.098,0.080614,-0.754,0.098898,-1.014,0.049352,-0.389,0.002582,-0.015,-0.041703,-0.314,0.042227,-0.319,0.060952,-0.513,0.027419,-0.19,0.088607,-0.863,0.090834,-0.895,0.06942,-0.612,0.092922,-0.925,0.101561,-1.055,0.056407,-0.463,0.137365,-1.681,0.137767,-1.689,0.092312,-0.916,0.0
f1256318,-0.070194,-0.621,-0.050461,-0.4,-0.050747,-0.403,0.000747,-0.004,-0.003561,-0.021,0.004569,-0.027,0.046805,-0.364,0.036473,-0.267,0.033653,-0.242,0.019837,-0.131,0.068179,-0.597,0.075293,-0.685,0.04381,-0.334,0.030471,-0.215,-0.009448,-0.058,0.006593,-0.04,0.020199,-0.134,-0.00809,-0.05,0.065885,-0.57,0.058262,-0.483,0.063713,-0.544,0.080934,-0.758,0.079647,-0.741,0.0503,-0.399,0.113572,-1.249,0.1038,-1.09,0.086769,-0.837,0.0
f1256418,-0.076922,-0.705,-0.057769,-0.478,-0.059786,-0.5,-0.027801,-0.193,-0.020211,-0.134,-0.023202,-0.156,0.082727,-0.782,0.060322,-0.506,0.072223,-0.646,-0.014122,-0.09,0.078922,-0.731,0.09012,-0.884,0.04308,-0.327,-0.002832,-0.017,-0.034997,-0.254,0.033104,-0.237,0.04699,-0.365,0.013552,-0.086,0.085828,-0.824,0.087009,-0.841,0.053057,-0.427,0.106459,-1.132,0.112085,-1.224,0.047515,-0.371,0.134064,-1.617,0.122876,-1.41,0.101416,-1.052,0.0
f1256518,-0.077761,-0.716,-0.063318,-0.54,-0.050258,-0.398,-0.011049,-0.069,-0.006871,-0.042,-0.016833,-0.109,0.075122,-0.682,0.060764,-0.511,0.058227,-0.483,-0.043676,-0.333,0.049613,-0.392,0.060243,-0.505,0.021834,-0.146,-0.027941,-0.194,-0.066506,-0.577,0.027887,-0.194,0.038024,-0.281,0.013048,-0.082,0.056991,-0.469,0.050796,-0.404,0.054218,-0.439,0.0763,-0.697,0.083637,-0.794,0.027756,-0.192,0.108396,-1.163,0.103883,-1.091,0.067712,-0.591,0.0
f1254716,-0.002319,-0.014,-0.04019,-0.3,0.032075,-0.228,-0.035057,-0.254,-0.025127,-0.171,-0.01835,-0.12,-0.015721,-0.101,0.010828,-0.067,-0.023017,-0.155,0.001709,-0.01,0.098165,-1.003,0.038484,-0.285,0.091176,-0.899,0.000156,-0.001,0.024042,-0.163,0.059457,-0.496,0.047808,-0.374,0.063685,-0.544,0.031316,-0.222,0.029032,-0.203,0.041592,-0.313,0.056756,-0.467,0.049782,-0.393,0.067534,-0.589,0.019873,-0.131,0.017913,-0.117,0.050385,-0.4,0.0
f1254616,0.022972,-0.155,-0.013012,-0.082,0.024354,-0.165,-0.02405,-0.163,-0.014386,-0.092,-0.024067,-0.163,-0.002265,-0.013,0.013494,-0.086,0.014671,-0.094,0.031236,-0.221,0.113432,-1.246,0.028826,-0.201,0.076203,-0.696,0.031153,-0.221,0.032058,-0.228,0.051204,-0.408,0.034761,-0.251,0.039009,-0.289,0.013784,-0.088,0.005851,-0.035,0.01915,-0.126,0.026194,-0.18,0.017519,-0.114,0.034086,-0.246,-0.000741,-0.004,-0.005505,-0.033,0.023048,-0.155,0.0
f1254418,0.017575,-0.114,0.013352,-0.085,0.01052,-0.065,0.007452,-0.045,0.02187,-0.146,-0.018238,-0.119,-0.008364,-0.051,-0.020366,-0.135,0.01322,-0.084,0.077724,-0.716,-0.051703,-0.413,-0.085369,-0.818,0.011858,-0.074,0.076398,-0.699,0.059387,-0.495,-0.12533,-1.454,-0.145032,-1.835,-0.087252,-0.844,-0.057037,-0.47,-0.099274,-1.019,0.02579,-0.177,-0.050855,-0.404,-0.10577,-1.121,0.059582,-0.498,-0.08524,-0.816,-0.102748,-1.073,-0.008587,-0.053,0.0
f1253518,0.012972,-0.082,0.021568,-0.144,-0.004855,-0.029,0.008811,-0.054,0.01378,-0.088,-0.006959,-0.042,-0.013564,-0.086,-0.027244,-0.188,0.012905,-0.081,0.130064,-1.542,-0.005321,-0.032,-0.061493,-0.519,0.090371,-0.888,0.121618,-1.388,0.113375,-1.245,-0.073821,-0.666,-0.102284,-1.066,-0.021721,-0.145,-0.024265,-0.165,-0.081099,-0.76,0.074834,-0.679,-0.038484,-0.285,-0.120913,-1.375,0.121968,-1.394,-0.061042,-0.514,-0.109764,-1.185,0.064841,-0.557,0.0
f1252918,0.001498,-0.009,0.000831,-0.005,0.001439,-0.008,0.025757,-0.176,0.041869,-0.316,-0.019483,-0.128,-0.005649,-0.034,-0.022364,-0.15,0.025131,-0.171,0.167009,-2.314,-0.012212,-0.077,-0.060919,-0.513,0.084601,-0.807,0.150544,-1.949,0.158689,-2.125,-0.100097,-1.032,-0.133511,-1.607,-0.027642,-0.192,-0.046056,-0.356,-0.097104,-0.987,0.069241,-0.61,-0.039692,-0.296,-0.103681,-1.088,0.101754,-1.058,-0.090014,-0.883,-0.116733,-1.302,0.014765,-0.094,0.0
f1253018,0.02366,-0.16,0.011851,-0.074,0.024816,-0.169,0.019368,-0.127,0.035867,-0.261,-0.021361,-0.142,-0.022264,-0.149,-0.027949,-0.194,0.001589,-0.009,0.109639,-1.183,-0.077599,-0.714,-0.124105,-1.432,0.025381,-0.173,0.097366,-0.991,0.105027,-1.109,-0.146762,-1.87,-0.176177,-2.531,-0.079778,-0.743,-0.098228,-1.004,-0.147263,-1.881,0.026362,-0.181,-0.100589,-1.04,-0.160206,-2.159,0.05623,-0.461,-0.134049,-1.617,-0.160806,-2.172,-0.015804,-0.102,0.0
f1253118,0.020658,-0.137,0.009819,-0.061,0.02663,-0.183,0.031865,-0.227,0.050347,-0.399,-0.023661,-0.16,-0.024947,-0.17,-0.034879,-0.253,0.006139,-0.037,0.213683,-3.531,-0.034999,-0.254,-0.08907,-0.869,0.070485,-0.625,0.197326,-3.072,0.193329,-2.965,-0.124735,-1.444,-0.158537,-2.122,-0.053814,-0.435,-0.076053,-0.694,-0.139439,-1.722,0.064586,-0.554,-0.106878,-1.139,-0.171844,-2.427,0.063387,-0.541,-0.140504,-1.743,-0.16837,-2.345,-0.016911,-0.11,0.0
f1253218,-0.01735,-0.113,-0.008096,-0.05,-0.00398,-0.024,0.022484,-0.151,0.039537,-0.294,-0.022415,-0.15,0.002354,-0.014,-0.021334,-0.142,0.028626,-0.2,0.066121,-0.572,-0.006515,-0.039,-0.033594,-0.241,0.047582,-0.371,0.058532,-0.486,0.06497,-0.559,-0.038434,-0.284,-0.062249,-0.528,0.009826,-0.061,-0.021858,-0.146,-0.048266,-0.378,0.03437,-0.248,-0.025674,-0.176,-0.06062,-0.509,0.049434,-0.39,-0.027975,-0.194,-0.043254,-0.329,0.020684,-0.137,0.0
f1253318,0.04983,-0.394,0.036564,-0.267,0.029683,-0.208,0.009975,-0.062,0.015408,-0.099,-0.0101,-0.063,-0.051973,-0.416,-0.046101,-0.357,-0.018561,-0.122,0.027962,-0.194,-0.070571,-0.626,-0.083855,-0.797,-0.003959,-0.024,0.028577,-0.199,0.024456,-0.166,-0.117923,-1.323,-0.130901,-1.557,-0.051994,-0.416,-0.064461,-0.553,-0.069453,-0.612,-0.015475,-0.099,-0.060575,-0.509,-0.083105,-0.787,0.034895,-0.253,-0.08073,-0.755,-0.092814,-0.923,-0.001894,-0.011,0.0
f1253418,0.023592,-0.159,0.010421,-0.065,0.021133,-0.141,0.029165,-0.204,0.044596,-0.342,-0.014931,-0.096,-0.0326,-0.233,-0.037548,-0.276,-0.000758,-0.004,0.107908,-1.155,-0.071563,-0.638,-0.113679,-1.25,0.023964,-0.162,0.09768,-0.995,0.105411,-1.115,-0.129205,-1.526,-0.15722,-2.093,-0.068061,-0.595,-0.090686,-0.892,-0.134258,-1.621,0.02047,-0.136,-0.105531,-1.117,-0.156612,-2.08,0.039948,-0.298,-0.130315,-1.546,-0.155417,-2.054,-0.014229,-0.091,0.0
f1253618,0.022291,-0.149,0.023267,-0.157,-0.005123,-0.031,0.01513,-0.097,0.013685,-0.087,0.011598,-0.073,-0.024152,-0.164,-0.024469,-0.166,-0.001993,-0.012,0.075819,-0.691,-0.001152,-0.007,-0.021078,-0.14,0.042327,-0.32,0.068041,-0.595,0.07383,-0.666,-0.05169,-0.413,-0.074269,-0.672,0.000344,-0.002,-0.013582,-0.086,-0.033388,-0.24,0.034867,-0.252,3.8e-05,-0.0,-0.029218,-0.204,0.059997,-0.502,-0.035587,-0.259,-0.036915,-0.271,-0.010466,-0.065,0.0
f1254318,0.006852,-0.042,-0.004361,-0.026,0.01871,-0.123,0.036376,-0.266,0.056993,-0.469,-0.02166,-0.145,-0.025213,-0.172,-0.034526,-0.249,0.007392,-0.045,0.096715,-0.981,-0.04644,-0.36,-0.089597,-0.877,0.048168,-0.377,0.084328,-0.804,0.099082,-1.016,-0.107941,-1.156,-0.134767,-1.631,-0.048903,-0.384,-0.05482,-0.446,-0.098742,-1.011,0.048947,-0.385,-0.063634,-0.543,-0.118007,-1.324,0.071376,-0.636,-0.101547,-1.054,-0.130846,-1.556,0.01358,-0.086,0.0
f1253718,0.021124,-0.141,0.014676,-0.094,0.016625,-0.108,0.020871,-0.139,0.036205,-0.264,-0.019255,-0.127,-0.017803,-0.116,-0.027814,-0.193,0.00919,-0.057,0.192393,-2.941,-0.060759,-0.511,-0.111601,-1.216,0.054784,-0.445,0.175785,-2.521,0.178992,-2.6,-0.143463,-1.803,-0.173617,-2.469,-0.06726,-0.586,-0.097231,-0.988,-0.145345,-1.841,0.032499,-0.232,-0.120951,-1.376,-0.185867,-2.772,0.065427,-0.564,-0.162289,-2.206,-0.192369,-2.94,-0.015623,-0.1,0.0
f1253818,0.022193,-0.149,0.015546,-0.1,0.012165,-0.076,0.035515,-0.258,0.048255,-0.378,-0.009425,-0.058,-0.038656,-0.286,-0.045946,-0.355,0.002643,-0.016,0.103793,-1.089,-0.064249,-0.551,-0.107945,-1.156,0.034688,-0.251,0.093422,-0.932,0.099723,-1.026,-0.133453,-1.606,-0.161626,-2.191,-0.068494,-0.601,-0.076331,-0.698,-0.122769,-1.408,0.039135,-0.291,-0.082023,-0.772,-0.138838,-1.71,0.065712,-0.568,-0.121649,-1.388,-0.147104,-1.877,-0.005541,-0.033,0.0
f1253918,0.025896,-0.177,0.008939,-0.055,0.03234,-0.231,0.032998,-0.236,0.043665,-0.333,-0.006059,-0.037,-0.037953,-0.28,-0.03418,-0.246,-0.021056,-0.14,0.103305,-1.082,-0.059467,-0.496,-0.096218,-0.973,0.018724,-0.123,0.097143,-0.987,0.090971,-0.897,-0.116829,-1.304,-0.134481,-1.625,-0.078193,-0.722,-0.078371,-0.724,-0.119743,-1.355,0.022176,-0.149,-0.08414,-0.801,-0.137264,-1.679,0.051397,-0.41,-0.119331,-1.347,-0.141062,-1.754,-0.017342,-0.113,0.0
f1254018,-0.00451,-0.027,0.001761,-0.01,-0.010057,-0.062,0.011013,-0.069,0.01803,-0.118,-0.004389,-0.026,-0.000807,-0.005,-0.012767,-0.081,0.017813,-0.116,-0.006389,-0.039,-0.053019,-0.427,-0.071865,-0.642,-0.006487,-0.039,-0.016275,-0.105,0.013877,-0.088,-0.089235,-0.872,-0.103871,-1.091,-0.049632,-0.392,-0.035931,-0.262,-0.056925,-0.468,0.013005,-0.082,-0.026757,-0.184,-0.04423,-0.338,0.0134,-0.085,-0.049443,-0.39,-0.060046,-0.503,-0.011317,-0.071,0.0
f1254118,0.027683,-0.192,0.026085,-0.179,0.011218,-0.07,-0.016977,-0.11,-0.021557,-0.144,0.006465,-0.039,-0.011082,-0.069,-0.0051,-0.031,-0.019122,-0.126,-0.012483,-0.079,-0.006794,-0.041,-0.009761,-0.06,0.004988,-0.03,-0.015057,-0.096,-0.000685,-0.004,-0.002578,-0.015,-0.002443,-0.014,0.001214,-0.007,-0.009011,-0.055,-0.010964,-0.068,0.002151,-0.013,0.000773,-0.005,-0.000125,-0.001,0.002917,-0.017,-0.001764,-0.01,-0.007481,-0.046,0.014556,-0.093,0.0
f1254218,0.033706,-0.242,0.027646,-0.192,0.016179,-0.104,0.011086,-0.069,0.023834,-0.161,-0.01307,-0.083,-0.030216,-0.213,-0.037302,-0.274,-0.000644,-0.004,0.084764,-0.81,-0.064502,-0.553,-0.094849,-0.953,0.012142,-0.076,0.082167,-0.774,0.073905,-0.667,-0.127623,-1.496,-0.145833,-1.851,-0.0756,-0.688,-0.070418,-0.624,-0.105526,-1.117,0.020661,-0.137,-0.085571,-0.821,-0.128974,-1.521,0.038496,-0.285,-0.103607,-1.087,-0.121386,-1.384,-0.012356,-0.078,0.0
f1265118,-0.061374,-0.518,-0.056165,-0.46,-0.026035,-0.179,0.019582,-0.129,0.031977,-0.227,-0.014138,-0.09,0.043407,-0.331,0.024143,-0.164,0.042203,-0.319,0.087588,-0.849,0.018414,-0.12,-0.024858,-0.169,0.08542,-0.819,0.08128,-0.762,0.075547,-0.688,-0.070715,-0.627,-0.097366,-0.991,-0.021063,-0.14,0.009635,-0.06,-0.049863,-0.394,0.099039,-1.016,0.009255,-0.057,-0.050499,-0.401,0.105574,-1.118,0.007099,-0.043,-0.027379,-0.189,0.072793,-0.653,0.0
f1265318,-0.033488,-0.24,-0.025724,-0.176,-0.027171,-0.188,-0.000449,-0.003,-0.003712,-0.022,0.015266,-0.098,0.035218,-0.256,0.028135,-0.196,0.015069,-0.096,0.030878,-0.218,-0.027775,-0.193,-0.059318,-0.495,0.051127,-0.407,0.026022,-0.178,0.032651,-0.233,-0.133426,-1.605,-0.140715,-1.748,-0.080056,-0.746,-0.024439,-0.166,-0.067869,-0.593,0.07824,-0.722,0.010641,-0.066,-0.037292,-0.274,0.104063,-1.094,0.005196,-0.031,-0.032662,-0.233,0.08366,-0.794,0.0
f1139218,-0.065986,-0.571,-0.053381,-0.431,-0.040275,-0.301,0.006094,-0.037,0.004641,-0.028,0.004235,-0.025,0.023588,-0.159,0.014718,-0.094,0.017624,-0.115,-0.040405,-0.302,0.060988,-0.513,0.052058,-0.417,0.06962,-0.614,-0.043101,-0.328,-0.020611,-0.137,0.058251,-0.483,0.053663,-0.434,0.061421,-0.518,0.072099,-0.644,0.057046,-0.47,0.074116,-0.67,0.069589,-0.614,0.058917,-0.49,0.062523,-0.531,0.107547,-1.149,0.093194,-0.929,0.097688,-0.995,0.0
f1339010,0.024594,-0.167,0.034403,-0.248,-0.017877,-0.117,-0.038332,-0.283,-0.031669,-0.225,-0.022366,-0.15,0.01932,-0.127,0.00114,-0.007,0.044145,-0.338,-0.139703,-1.727,-0.070809,-0.629,-0.092103,-0.913,0.012854,-0.081,-0.154994,-2.045,-0.058766,-0.489,-0.089497,-0.875,-0.105568,-1.118,-0.022012,-0.147,-0.018424,-0.121,-0.027825,-0.193,0.020122,-0.133,0.008853,-0.054,-0.019346,-0.127,0.074765,-0.678,0.017919,-0.117,-0.004665,-0.028,0.061907,-0.524,0.0
f1339210,0.02522,-0.172,0.035321,-0.256,-0.017299,-0.112,-0.036314,-0.265,-0.030441,-0.215,-0.02005,-0.133,0.016267,-0.105,-0.001312,-0.008,0.041218,-0.31,-0.141137,-1.756,-0.071619,-0.639,-0.092726,-0.922,0.012916,-0.082,-0.156756,-2.083,-0.058648,-0.487,-0.088118,-0.856,-0.103892,-1.091,-0.021127,-0.141,-0.02077,-0.138,-0.029554,-0.207,0.018041,-0.118,0.008227,-0.05,-0.019591,-0.129,0.075112,-0.682,0.016091,-0.104,-0.006494,-0.039,0.061968,-0.524,0.0
f1339310,0.018733,-0.123,0.029448,-0.206,-0.019539,-0.129,-0.032809,-0.235,-0.027366,-0.189,-0.019238,-0.126,0.019283,-0.127,0.001683,-0.01,0.042578,-0.323,-0.138064,-1.695,-0.072282,-0.647,-0.093885,-0.939,0.0136,-0.086,-0.154091,-2.025,-0.056103,-0.459,-0.089673,-0.878,-0.105118,-1.11,-0.022149,-0.148,-0.022949,-0.154,-0.031521,-0.224,0.016902,-0.109,0.006891,-0.042,-0.021877,-0.146,0.076392,-0.699,0.016192,-0.104,-0.007159,-0.044,0.063567,-0.543,0.0
f1339410,0.019775,-0.13,0.028338,-0.197,-0.016059,-0.103,-0.033226,-0.238,-0.026754,-0.184,-0.021039,-0.14,0.018711,-0.123,0.002377,-0.014,0.040437,-0.303,-0.131404,-1.567,-0.071905,-0.642,-0.090512,-0.89,0.007123,-0.043,-0.14612,-1.857,-0.054141,-0.439,-0.087598,-0.849,-0.101174,-1.049,-0.023426,-0.158,-0.025422,-0.174,-0.032291,-0.23,0.011586,-0.073,4e-05,-0.0,-0.023934,-0.162,0.062263,-0.528,0.011838,-0.074,-0.008359,-0.051,0.054065,-0.438,0.0
f1339510,0.02021,-0.134,0.028828,-0.201,-0.01722,-0.112,-0.030797,-0.218,-0.024105,-0.163,-0.019576,-0.129,0.016038,-0.103,-0.000562,-0.003,0.040109,-0.3,-0.131478,-1.568,-0.074362,-0.673,-0.093192,-0.929,0.00691,-0.042,-0.146138,-1.857,-0.053941,-0.436,-0.091325,-0.902,-0.105106,-1.11,-0.025337,-0.173,-0.027438,-0.19,-0.034015,-0.245,0.010543,-0.066,-0.000923,-0.005,-0.025408,-0.174,0.064424,-0.553,0.010966,-0.068,-0.009447,-0.058,0.054516,-0.443,0.0
f1339610,0.018618,-0.122,0.027679,-0.192,-0.017069,-0.111,-0.023855,-0.161,-0.01809,-0.118,-0.017331,-0.113,0.010818,-0.067,-0.0053,-0.032,0.037422,-0.275,-0.125917,-1.465,-0.074238,-0.671,-0.093056,-0.927,0.007205,-0.044,-0.141118,-1.756,-0.048171,-0.377,-0.090519,-0.89,-0.105515,-1.117,-0.021637,-0.144,-0.028282,-0.197,-0.035637,-0.259,0.012035,-0.076,-0.00681,-0.041,-0.02939,-0.206,0.057759,-0.477,0.006691,-0.041,-0.011968,-0.075,0.04807,-0.376,0.0
f1339710,0.011063,-0.069,0.020453,-0.136,-0.0183,-0.12,-0.021283,-0.142,-0.015511,-0.1,-0.016276,-0.105,0.014676,-0.094,-0.001474,-0.009,0.037386,-0.275,-0.106992,-1.14,-0.070716,-0.627,-0.088587,-0.863,0.006503,-0.039,-0.119366,-1.348,-0.042368,-0.321,-0.075048,-0.681,-0.086914,-0.839,-0.019135,-0.126,-0.026446,-0.182,-0.033387,-0.24,0.012091,-0.076,-0.002466,-0.015,-0.02207,-0.148,0.060738,-0.51,0.006326,-0.038,-0.01129,-0.071,0.040887,-0.307,0.0
f1339810,0.016941,-0.11,0.02378,-0.161,-0.013322,-0.084,-0.018866,-0.124,-0.014201,-0.09,-0.015055,-0.096,0.007853,-0.048,-0.005257,-0.032,0.03142,-0.223,-0.119981,-1.359,-0.07725,-0.71,-0.091379,-0.902,-0.002806,-0.017,-0.133722,-1.611,-0.047448,-0.37,-0.091576,-0.905,-0.102703,-1.072,-0.026939,-0.186,-0.033777,-0.243,-0.037495,-0.276,0.00292,-0.017,-0.014974,-0.096,-0.030742,-0.217,0.042124,-0.318,-0.002555,-0.015,-0.016841,-0.109,0.035734,-0.26,0.0
f1339910,0.011949,-0.075,0.020389,-0.135,-0.016479,-0.106,-0.020398,-0.135,-0.014906,-0.095,-0.017213,-0.112,0.015191,-0.097,-0.000367,-0.002,0.037183,-0.273,-0.104493,-1.1,-0.080752,-0.755,-0.099197,-1.018,0.003465,-0.021,-0.120137,-1.362,-0.031738,-0.225,-0.10335,-1.082,-0.115403,-1.28,-0.036252,-0.265,-0.04085,-0.306,-0.047724,-0.373,0.005738,-0.035,-0.022325,-0.15,-0.0448,-0.344,0.052209,-0.418,-0.011038,-0.069,-0.029573,-0.207,0.041159,-0.309,0.0
